event_id,claim,label,check_worthiness
243941,"Kathleen O'Mara is the author of a poem written ""during the 1919 pandemic."" ",0,1.0
244169," Coronavirus stimulus payments, termed ""Economic Impact Payments,"" are taxable and could reduce your 2020 tax refund.",0,1.0
244255,U.S. President Donald Trump will benefit financially if hydroxychloroquine becomes an established treatment for COVID-19. ,0,1.0
244289,"A meme details a ""staggered shopping schedule"" implemented by Walmart during the COVID-19 pandemic. ",0,1.0
244306,"In April 2020, the Himalayas were visible from northern India for the first time in 30 years.",1,1.0
244446,Text on a government website for the Strategic National Stockpile was altered after Jared Kushner's remarks during an April 2020 press conference. ,2,1.0
244512,Residents of Florida's Flagler County found Easter eggs containing unsolicited porn inside their mailboxes.,2,1.0
244533,"The New York Jets have signed quarterback Colin Kaepernick to a one-year, $9 million contract.",0,1.0
244603,A CBS News program used a brief clip from an Italian hospital in a segment about the coronavirus crisis in New York City.,2,1.0
244660,Images show mass graves being dug in New York to bury victims of the COVID-19 coronavirus disease pandemic in 2020.,2,1.0
244689,Bill Gates is being sued by India over the deaths of girls resulting from vaccinations.,0,1.0
244796,Seven children in Senegal died after being administered a COVID-19 coronavirus disease vaccine in April 2020. ,0,1.0
244925,Michigan Gov. Gretchen Whitmer banned the sale or purchase of American flags during the COVID-19 pandemic. ,0,1.0
244937,Former Fox News host Bill O'Reilly wrote a viral essay claiming the COVID-19 pandemic was caused by a Chinese bioweapon.,0,1.0
244944,A video clip shows former President Barack Obama stressing the need for U.S. pandemic preparedness in 2014.,2,1.0
244978,First daughter Ivanka Trump was granted a trademark on coffins in China and stands to profit from the COVID-19 pandemic.,1,1.0
244981,All hotels in Las Vegas have made donations to help emergency personnel in the city except for one: Trump International Hotel.,1,1.0
245054,"Dr. Anthony Fauci said there was ""nothing to worry about"" in late February 2020 in regards to COVID-19 and it was ""safe"" to do things like go to the movies and the gym.",1,1.0
245135,March 2020 was the first March without a school shooting in the U.S. since 2002.,0,1.0
245385,"U.S. President Donald Trump praised China for its ""transparency"" in handling the coronavirus outbreak, then later criticized the World Health Organization for doing the same.",2,1.0
245498,U.S. President Donald Trump tapped World Wrestling Entertainment CEO Vince McMahon as an adviser on reopening the U.S. economy.,2,1.0
245504,A photograph shows a group of people outside of the Ohio Statehouse protesting shelter-in-place laws put in place during the COVID-19 pandemic. ,2,1.0
245505,Pencils bearing an anti-drug slogan had to be recalled because sharpening them subverted their message.,2,1.0
245532,"People started to ignore social distancing rules during the 1918 pandemic, leading to a second wave of infections that killed more people than all of World War I. ",1,1.0
245543,U.S. Rep. Nancy Pelosi's Twitter account deleted a tweet showing her encouraging tourism to Chinatown weeks after President Donald Trump closed the U.S. border to China.,1,1.0
245596,"Medicare is paying hospitals $13,000 for patients admitted with COVID-19 diagnoses and $39,000 if those patients are placed on ventilators.",1,1.0
245671,The Better Business Bureau advised Facebook users to reconsider posting high school senior photos in spring 2020 to help protect their online privacy.,2,1.0
245754,"U.S. President Donald Trump tweeted in November 2009 that ""Obama's handling of this whole pandemic has been terrible!"" and that he ""would never let thousands of Americans die from a pandemic while in office.""",0,1.0
245755,The Centers for Disease Control and Prevention's guidelines for listing COVID-19 on death certificates in the absence of a test are resulting in a case overcount.,0,1.0
245876,"U.S. millionaires will each receive an average of $1.7 million in stimulus payments via the March 2020 Coronavirus Aid, Relief, and Economic Security (CARES) Act.",1,1.0
245908,"Microsoft owns patent ""666,"" which involves inserting microchips into people to mine their activity for cryptocurrency purposes. ",0,1.0
245918,News reports used photographs taken in a different time or place to illustrate articles about the opening of Jacksonville beaches in April 2020.,0,1.0
245976,The cause of country music star Joe Diffie's death was lung cancer. ,0,1.0
246105,"The Trump administration awarded a $55 million contract to a ""bankrupt company"" with no employees to supply N95 masks that it doesn't make.",1,1.0
246116,A photograph shows protesters displaying an anti-Semitic sign during a COVID-19 lockdown protest.,2,1.0
246159,"U. S. House Speaker Nancy Pelosi declared during the COVID-19 pandemic that Congress would be out of session ""unless there is an emergency.""",0,1.0
246161,"U.S. President Donald Trump said ""hundreds"" of governors are calling him amid the COVID-19 coronavirus pandemic.",0,1.0
246216,"Bill Gates —  along with a coalition dubbed ""ID 2020"" — seeks to ""microchip"" the world population using a COVID-19 vaccine.",0,1.0
246245,U.S. President Donald Trump tweeted in 2014 that governors were making a mistake by backing off Ebola quarantines. ,2,1.0
246309,"Texas Lt. Gov. Dan Patrick said COVID-19 social-distancing restrictions should be eased because ""there are more important things than living.""",2,1.0
246397,"The word ""quarantine"" stems from the Italian word for ""forty,"" representing the number of days persons potentially exposed to communicable diseases had to remain in isolation.",2,1.0
246476,A photograph shows protest signs carried by demonstrators calling for the loosening of COVID-19 social-distancing restrictions.,0,1.0
246515,"Bats are pictured on the reverse of a U.S. quarter issued in 2020, an indicator that COVID-19 is connected to a government plot.",1,0.0
246612,"U.S. citizens married to immigrants will not receive stimulus checks via the March 2020 Coronavirus Aid, Relief, and Economic Security (CARES) Act.",1,1.0
246739,"A photograph shows a ""Your Health Is Not More Important Than My Liberties!"" message displayed on an automobile window at a protest calling for the loosening of COVID-19 social-distancing restrictions.",2,1.0
246819,"Nancy Pelosi visited Wuhan, China, in November 2019, just a month before the COVID-19 outbreak there.",0,1.0
246868,"U.S. President Donald Trump posted (and then deleted) tweets calling for the revocation of ""Noble Prizes"" awarded to ""lamestream media"" reporters.",2,1.0
246932,"The 1866 ""Ex parte Milligan"" precludes states from enforcing regulations that prevent residents from freely traveling or earning a living.",0,1.0
247011,"CNN removed a ""Larry King Live"" episode featuring Tara Reade's mother from the Google Play service. ",0,1.0
247156,2008 Nobel Prize winner Luc Montagnier said that COVID-19 coronavirus disease was artificially created in a lab by biologists working on an AIDS vaccine.,2,1.0
247378,"The 1981 Farmer's Almanac contained a passage predicting that a severe, pneumatic illness would spread around the globe in 2020. ",0,1.0
247443,"U.S. President Donald Trump implied the Obama administration left behind ""bad,"" ""broken,"" and ""obsolete"" COVID-19 diagnostic tests.",2,1.0
247531,"A letter was written by F. Scott Fitzgerald in 1920 while the author was quarantined in France during the ""Spanish influenza"" pandemic.",0,1.0
247699,"A photograph shows Joe Biden with Tara Reade, a woman Biden claims he ""never met"" who has accused him of sexual assault.  ",0,1.0
247728,"The CDC readjusted the COVID-19 death toll from 60,000 down to 37,000.",0,1.0
247767,Hallmark greeting cards are made in China. ,0,1.0
247903,A sprawling conspiracy theory proves numerous individuals and organizations schemed to promote the drug Remdesivir as a COVID-19 treatment over the purportedly highly effective Hydroxychloroquine.,0,1.0
247980,"A photograph shows a group of honeybees ""cooking"" a ""murder hornet"" to death.",2,0.0
248014,"A baseball player using an axe as a bat cut the ball in two with his swing and knocked half of it over the fence, scoring half a run and winning the game.",0,0.0
248086,A photograph shows a customer shopping at a grocery store during the COVID-19 coronavirus disease pandemic wearing a Ku Klux Klan-like hood over his head.,2,1.0
248141,"During the COVID-19 coronavirus pandemic, U.S. President Donald Trump visited a manufacturing plant without wearing a face mask as Guns N' Roses' rendition of ""Live and Let Die"" played on loudspeakers during his visit.",2,1.0
248146,"Elon Musk and Grimes announced on social media that they named their newborn son ""X Æ A-12 Musk."" ",2,1.0
248159,A photograph shows four Asian giant hornets barely fitting on the palm of someone's hand. ,2,1.0
248233,"A photograph shows a genuine crop circle resembling a logo for Microsoft Windows and the ""crown"" shape associated with coronaviruses.",0,1.0
248316,"The official Costco Facebook page sarcastically told ""Sharon"" that her opposition to wearing a mask in its stores would someday be the subject of a documentary. ",0,0.0
248399,Prolonged use of COVID-19-related face masks cause health problems due to breathing in too much exhaled carbon dioxide. ,0,1.0
248414,A video shows the fluff of poplar trees burning across a field in Spain. ,2,1.0
248480,"""The Simpsons"" television show predicted the 2020 COVID-19 pandemic and ""murder wasp"" incursion in a 1993 episode.",1,1.0
248514,Vice President Mike Pence was filmed delivering empty boxes that were supposed to be filled with personal protective equipment to a rehabilitation center in Virginia. ,0,1.0
248531,Researcher Judy Mikovits was arrested without a warrant and jailed without charges for making a controversial scientific discovery.,0,1.0
248582,"On May 4, 2020, U.S. House Speaker Nancy Pelosi said she wants the federal government's next economic relief bill during the COVID-19 coronavirus pandemic to establish ""guaranteed minimum incomes"" for ""illegal aliens.""",0,1.0
248780,The 1969 Woodstock music festival occurred during a pandemic as lethal as COVID-19. ,1,1.0
248826,"The COVID-19 Testing, Reaching, And Contacting Everyone (TRACE) Act, or H.R. 6666, would authorize federally administered COVID-19 testing groups to enter American homes and force testing against residents' will, and then ""take"" those who test positive to quarantine sites.",0,1.0
248865,H.R. 6666 provides $100 billion to entities that perform COVID-19 testing but prohibits them from allowing any non-vaccinated persons into their facilities. ,1,1.0
248938,"Americans without disabilities can legally use a federal ADA ""loophole"" to avoid wearing a mask in stores that require them. ",0,1.0
248941,"A letter from California authorities warns that residents who receive state assistance benefits will no longer be eligible for them if they don't get tested for COVID-19; further, if parents test positive, children in their household who test negative will be placed in temporary foster care until their parents/guardians recover. ",0,1.0
249028,"People vaccinated for seasonal influenza face higher chances of catching SARS-COV-2, which causes COVID-19, or testing positive for the virus when they do not actually have it. ",0,1.0
249090,An image shows a restaurant receipt displaying a 5% COVID-19 surcharge.   ,2,1.0
249100,The Obama administration left behind no playbook for dealing with pandemics for the next administration.,0,1.0
249110, U.S. Surgeon General Jerome Adams has said that the general public should not wear or buy masks to protect against the spread of the COVID-19 coronavirus disease. ,1,1.0
249173,House Democrats are voting to bar the playing of the U.S. national anthem prior to sporting events.,0,1.0
249248,"U.S. President Donald Trump tweeted that Barack Obama ""had 8 years to prepair the next president for a pandemic and he failed.""",0,1.0
249271,"Tesla entrepreneur and SpaceX founder Elon Musk tweeted a picture of a dessert from Buca di Beppo Italian Restaurant with the comment ""ice cream sundae in a martini glass.""",1,1.0
249321,A photograph shows Donald Trump posing with terrorist Osama bin Laden.,0,1.0
249333,Vegetarians are unaffected by COVID-19 because the virus is passed on through eating meat. ,0,0.0
249359,NAIAD director Dr. Anthony Fauci warned in January 2017 that the Trump administration would face a surprise infectious disease outbreak.,2,1.0
249428,U.S. President Donald Trump said that increased COVID-19 testing makes the U.S. look bad by increasing coronavirus case numbers.,2,1.0
249497,An illustration from a 1962 Italian magazine shows an imagined scene from the year 2022.,1,0.0
249562,Hand sanitizers gradually become less effective after their expiration date.,1,1.0
249570,Melinda Gates wore an upside-down cross in broadcast interviews in May 2020 to denounce Christianity.,0,1.0
249593,"A picture shows a 1918 advertisement touting the benefits of the Bell Telephone for maintaining relationships while people were under quarantine during the ""Spanish flu."" ",1,1.0
249654,"In October 2014, Donald Trump tweeted that U.S. President Barack Obama should resign because a doctor who had treated Ebola patients in Guinea returned to the U.S.",2,1.0
249848,U.S. House Speaker Nancy Pelosi announced she would resign if President Donald Trump were re-elected in 2020.,0,1.0
249888,The government of Italy is calling for the arrest of Bill Gates. ,0,1.0
249910,A woman was charged with negligent homicide after a car traveling 94 MPH driven by an off-duty police officer crashed into the SUV in which she was riding and killed her infant daughter.,1,1.0
249935,Martial arts movie star Chuck Norris has died from the COVID-19 coronavirus disease.,0,1.0
249980,"By spring 2020, the sun had entered a ""lockdown"" period where its solar activity decreased to the point that famine, earthquakes, and freezing weather threatened life on Earth.",0,1.0
250034,"Teenage climate activist Greta Thunberg appeared on a CNN ""expert panel"" in a program about the COVID-19 coronavirus pandemic.",1,1.0
250131,"A video shows a piece of 5G equipment with ""COV-19"" inscribed on it. ",0,1.0
250254,Supermarket retailer Kroger sent letters to employees informing them they must repay overpaid emergency pay provided amid the COVID-19 coronavirus disease pandemic.,1,1.0
250257,COVID-19 contact-tracing apps like Healthy Together and ABTraceTogether are tracking you and also the people in your phone contacts and Facebook friends lists.,1,1.0
250273,Environmental activist Greta Thunberg urged China to ban the use of chopsticks. ,0,1.0
250305,A photograph of non-respirator ear loop mask packaging demonstrates that such masks are ineffective at protecting against the spread of COVID-19.,0,1.0
250457,U.S. President Donald Trump has voted via mailed absentee ballot in United States elections. ,2,1.0
250465,"A traditional White House ceremony, where a sitting president unveils the portrait of his predecessor, will not take place in 2020, owing to antipathy between Donald Trump and Barack Obama. ",2,1.0
250567,"U.S. House Speaker Nancy Pelosi said ""civilization as we know it today is at stake"" in regards to the 2020 presidential election.",2,1.0
250598,"Rudy Giuliani correctly tweeted that a research lab in Wuhan, China, got a $3.7 million grant from the U.S. in 2017 despite a ban on such funding.",0,1.0
250686,A video shows Microsoft Co-Founder Bill Gates briefing the CIA in 2005 about a mind-altering vaccine. ,0,1.0
250691,"In four elections from 2012 to 2018, an aggregate of 28 million mail-in ballots went ""missing.""",1,1.0
250701,The CDC issued a stringent set of rules that U.S. schools must follow before reopening amid the COVID-19 coronavirus pandemic.,1,1.0
250706,Former U.S. President Barack Obama's official White House portrait was circulated online in May 2020. ,0,1.0
250805,"Facebook will soon begin charging users per message unless they forward a text to 10 contacts to prove they are ""avid"" users. ",0,1.0
250857,"In U.S. elections, mail-in voting systems ""substantially"" increase the risk of voter fraud compared to in-person voting.",0,1.0
250961,A bottle of hand sanitizer will spontaneously combust if left in a hot car. ,0,0.0
250992,"British media personality Piers Morgan penned a scathing open letter to U.S. President Donald Trump, marking the end of their years-long friendship.",2,1.0
251097,President Trump tweeted over the 2020 Memorial Day weekend that he 'sacrificed a lot to be your president.',0,1.0
251191,Some 59 people died after a pastor gave them Dettol to drink to supposedly prevent coronavirus. ,0,1.0
251257,"A photograph shows a vacant, sand-covered highway to Dubai during COVID-19 stay-at-home orders. ",0,1.0
251285,"In November 2016, 83 mail-in ballots were sent to a Los Angeles apartment where one person lives as part of an illegal scheme to cheat the elections system.",1,1.0
251345,"Birds Eye and Green Giant brand vegetables are ""all from China.""",0,1.0
251447,"Derek Chauvin, whom news reports identified as the cop who kneeled on the neck of George Floyd before he died, was honored for his service by U.S. President Donald Trump at a 2019 rally.",0,1.0
251490,Donald Trump murdered a woman named Carolyn Gombell in 2000. ,0,0.0
251669,A photograph shows one petri dish that was coughed on by a person not wearing a mask and another petri dish coughed on by the same person wearing a mask. ,2,1.0
251702,"U.S. President Donald Trump retweeted a video in which the speaker stated, ""The only good Democrat is a dead Democrat.""",2,1.0
251769,"In July 2017, U.S. President Donald Trump said police officers should ""rough people up more"" and not to worry about injuring suspects during arrests, effectively endorsing use of excessive force by cops.",1,1.0
251853,A video shows an undercover police officer purposely breaking windows during a protest in Minneapolis. ,1,1.0
251926,"U.S. President Donald Trump and former Alabama Gov. George Wallace both used the phrase, ""When the looting starts, the shooting starts.""",1,1.0
251929,George Floyd and then-Minneapolis police officer Derek Chauvin once worked together at a club and knew each other.,1,1.0
251939,"Twitter added a warning label to and hid U.S. President Donald Trump's tweet about the Minneapolis protests against police brutality, saying it violated the platform's rules against ""glorifying violence."" ",2,1.0
252008,"A photograph shows U.S. President Donald Trump's son Barron wearing an ""I Miss Obama"" shirt. ",0,1.0
252073,A video posted to U.S. President Donald Trump's Facebook page showed Joe Biden's campaign logo superimposed on a coffin.,2,1.0
252147,"Nazi propagandist Joseph Goebbels said that ""intellectuals would never be converted and would anyway always yield to the stronger.""",0,1.0
252158,A video shows 'child militia' members deployed during protests in Atlanta.,0,1.0
252279,Minneapolis police officer Derek Chauvin committed suicide in his prison cell.,0,0.0
252334,Professional protesters can be hired through the website ProtestJobs.com.,0,1.0
252499,"Internet and cell service for people protesting police brutality in Washington, D.C., turned off for a temporary ""blackout"" on June 1.",0,1.0
252526,"A group calling itself ""Antifa America"" threatened to ""take what's ours"" from the suburbs in May 2020 after rioting in the nation's major cities in protest of the death of a black man in police custody.",0,1.0
252581,"U.S. President Donald Trump complained about his experience in the White House bunker on Twitter, saying that President Barack Obama left it in a bad shape, with no food or supplies.",0,1.0
252583,"Nickelodeon, the children's network, went off air for eight minutes and 46 seconds to protest police brutality. ",2,1.0
252595,A photograph shows a police officer in riot gear aiming a rubber bullet gun near a little boy sitting on an adult's shoulders. ,2,1.0
252625,A photograph shows Adolf Hitler holding a bible in a crowd. ,0,1.0
252656,"The TV show ""The Simpsons"" predicted the death of George Floyd. ",0,1.0
252663,"Government officials, law enforcement, billionaires, or antifa groups nefariously placed pallets of bricks at protest sites in U.S. cities to stoke violence during June 2020 demonstrations against police brutality.",0,1.0
252705,"MSNBC used footage from the zombie apocalypse film ""World War Z"" as if it were live footage of the 2020 George Floyd protests.",0,1.0
252708,"Trump tweeted in 2014 that America could expect ""riots and looting"" due to ""weak leadership in Washington.""",2,1.0
252755,U.S. President Donald Trump (or his administration) has the legal authority to designate antifa as a terrorist organization.,0,1.0
252840,Black Lives Matter activists threatened in social media posts to assassinate white families.,0,1.0
252992,Demonstrators protesting the death of George Floyd intentionally set fire to a home with a child inside and blocked firefighters from responding.,1,1.0
253033,Plainclothes New York City police officers wear colored arm bands to identify themselves to other police officers.,2,1.0
253070,"Using hashtags such as #GeorgeFloydChallenge, white people are taking part in a widespread effort in which they post photos of themselves kneeling on each other's necks to mimic or mock the death of George Floyd, a black man who died after a police officer kneeled on his neck.",1,1.0
253139,The New York Times published an op-ed by Adolf Hitler in 1941. ,1,0.0
253208,A video shows two segments from Laura Ingraham's Fox News show in which she gives contrary opinions on athletes injecting themselves into matters of politics and race. ,2,1.0
253241,LEGO pulled police- and White House-themed toys in response to nationwide protests following the death of George Floyd.,0,1.0
253252,"A video shows a genuine clip from the show ""The Munsters"" in which Herman Munster says: ""The lesson I want you to learn is it doesn't matter what you look like ... what does matter is the size of your heart and the strength of your character.""",2,1.0
253268,A photograph shows a statue of U.S. Confederate Gen. Robert E. Lee that was marked with graffiti during the 2020 George Floyd protests. ,2,1.0
253291,"During a demonstration against police brutality on June 1, 2020, a protester shot and wounded an officer with the Las Vegas Metropolitan Police Department.",1,1.0
253331,Beyoncé has endorsed U.S. President Donald Trump for reelection in 2020.,0,1.0
253531,Asheville police officers destroyed a medic tent and its supplies while enforcing a curfew during a protest against police brutality.,2,1.0
253580,"U.S. President Donald Trump was the first result for the term ""racist"" on Twitter under the ""People"" section in June 2020. ",2,1.0
253584,Tear gas is a chemical weapon banned in international law for use in warfare. ,2,1.0
253665,"Minnesota Attorney General Keith Ellison once tweeted a picture of himself holding a book titled ""Antifa: The Anti-Fascist Handbook."" ",2,1.0
253802,Cosmetologists require many more hours of training than police officers.,1,1.0
253823,"An image shows a fundraising email for the Trump campaign asking people to join the ""Trump Army"" to go fight the ""liberal MOB.""",2,1.0
253936,"In responding to a question about per capita coronavirus testing, President Trump asserted ""there's many per capitas"" and questioned ""per capita relative to what?""",2,1.0
253973,The address to the White House changed from 1600 Pennsylvania Avenue to 1600 Black Lives Matter Plaza.,0,1.0
253977,Law enforcement officers in Minnesota slashed the tires of cars parked near demonstrations against police brutality in May 2020.,2,1.0
254055,A photograph shows razor wire atop a newly constructed security fence outside the White House. ,0,1.0
254190,"In a tweet, U.S. President Donald Trump thanked Vladimir Putin from a White House bunker for his ""concern.""",0,1.0
254258,"Lowe's was giving $25 million in grant money to minority-owned businesses reopening amid the COVID-19 pandemic, while the founder of Home Depot gave millions to U.S. President Donald Trump's campaign.",2,1.0
254299,Liberty University President Jerry Falwell Jr. tweeted a racist photograph showing one person in blackface and another in a Ku Klux Klan outfit.,2,1.0
254311,Black actress Hattie McDaniel was not allowed to sit with her white co-stars during the Academy Awards ceremony in 1940. ,2,1.0
254465,"Donald Trump once said, ""I love the poorly educated.""",2,1.0
254539,A captive panda deliberately faked symptoms of pregnancy in order to obtain special treatment from her keepers. ,0,1.0
254582,"“Antifa” posted an ad on the Lincoln, Nebraska, Craigslist website offering to pay protesters “to cause as much chaos and destruction as possible.”",0,1.0
254639,A swab factory in Maine had to destroy medical supplies due to President Donald Trump's refusal to wear a mask during a visit. ,1,1.0
254729,"The 2011 movie ""Captain America"" predicted the coronavirus pandemic. ",0,1.0
254900,Elmer Fudd and Yosemite Sam will no longer carry guns in the new Looney Tunes Cartoons series. ,2,1.0
254941,A photograph shows the damage to a person's lung from the COVID-19 coronavirus disease. ,2,1.0
255055,Pornographic DVDs could be seen behind former soccer player John Barnes during an appearance on Sky News television.,0,1.0
255236,A photograph shows a graduating West Point cadet displaying a crude anti-Trump message on his shirt.,0,1.0
255275,"Joe Biden called antifa (anti-fascists) who clashed with white supremacists at a 2017 Charlottesville, Virginia, rally as ""courageous Americans."" ",0,1.0
255303,"U.S. President Donald Trump stated he didn't serve in the Vietnam War because he was ""never a fan"" of it.",1,1.0
255306,"A Walmart store played audio supporting the Black Lives Matter movement and acknowledging the existence of ""white privilege."" ",0,1.0
255451,"L'Oréal Paris' adviser released an inflammatory statement saying white people’s existence was ""drenched in racism,"" and ""their race is the most violent and oppressive force on earth.""",1,1.0
255529,"Investigators initially ruled that five Black men found hanging dead from trees in the days following George Floyd's death on May 25, 2020 died by suicide.",1,1.0
255579,"In June 2020, Merriam-Webster said it planned to change its entry on ""racism"" in its dictionary to show only white people are racist.",0,1.0
255695,"NASCAR announced in June 2020 that it was doing away with the national anthem, pre-race prayers, and military flyovers. ",0,1.0
255805,Persons protesting the police-custody death of George Floyd defaced a statue of an abolitionist in Philadelphia.,2,1.0
255869,Nancy Green died a millionaire from the money she earned portraying the fictional Aunt Jemima in promotional settings. ,0,1.0
255913,"A Facebook post is correct in saying N95 masks, surgical masks, and cloth masks can be dangerous and/or ineffective in protecting against the spread of COVID-19 based on CDC and U.S. Occupational Safety and Health Administration (OSHA) guidelines. ",0,1.0
256072,"Film director James Cameron said that he chose a cop for the villain of ""Terminator 2"" in part because ""cops think of all non-cops as less than they are.""",2,1.0
256114,President Donald Trump bragged that he “made Juneteenth very famous.”,2,1.0
256175,A photograph shows a burnt-out car amidst the wreckage of protests in Minneapolis following the May 2020 death of George Floyd.,2,1.0
256183,"A photograph shows a demonstrator at a June 2020 Black Lives Matter protest in Bethel, Ohio, holding a sign reading, ""I'm Sorry I'm Late. I Had a Lot To Learn.""",2,1.0
256320,"Saying, ""Hey Siri, I’m getting pulled over"" enables a shortcut on your iPhone to record police interactions. ",2,1.0
256372,"A cellular service outage on June 15, 2020, enabled Apple and Google to covertly install COVID-19 tracking apps onto phones.",0,1.0
256385,"President Trump tweeted that FDR ""hid in a bunker during the protest of the Vietnam War.""",0,1.0
256410,"U.S. President Donald Trump tweeted that,  ""Anyone who ordered a ticket to my rally and didn't attend should be arrested and face very powerful charges.""",0,1.0
256526,"A video shows a ""leader"" of the Capitol Hill Organized Protest (CHOP), Raz Simone, giving a semi-automatic weapon to a fellow protester. ",2,1.0
256618,U.S. Rep. Alexandria Ocasio-Cortez tweeted that businesses should be kept closed until after the 2020 presidential election.,0,1.0
256638,"University of Florida dropped its “Gator Bait” cheer used at sporting events due to the phrase's invocation of a history of racist imagery of Black children being used as ""alligator bait.""",2,1.0
256834,"Tennis star Serena Williams posted a message on social media that began, ""I'm sick of COVID-19. I'm sick of black vs. white. I'm sick of Republicans vs. Democrats."" ",0,0.0
256870,"The state of Rhode Island is moving to drop the word ""Plantation"" from its official name.",2,1.0
256939,"A photograph shows troops guarding the Lincoln Memorial in Washington, D.C.",2,1.0
256966,"Racial justice activist Shaun King said statues of ""white Jesus"" should be torn down.",2,1.0
257068,"A photograph shows Joe Biden's great-grandfather, Joseph J. Biden, a Confederate soldier who owned slaves in the 1800s. ",0,1.0
257352,A transcript accurately reproduces an exchange from an interview between Fox News' Sean Hannity and U.S. President Donald Trump.,2,1.0
257381,Former first lady Michelle Obama completed coursework for a Ph.D. in law after U.S. President Barack Obama left office and her children left home.,0,1.0
257582,A video shows two people waving guns at protesters in front of their home. ,2,1.0
257615,"On June 25, 2020, at a campaign event in Pennsylvania, Democratic presidential candidate Joe Biden incorrectly said 120 million people had died of the COVID-19 coronavirus disease.",0,1.0
257623,"Democratic leaders in Orange County, California, are trying to change the name of John Wayne Airport.",2,1.0
257719,Federal Election Commission records show that St. Louis attorney Mark McCloskey repeatedly donated to Democratic causes.,1,1.0
257792,"Rabbi Michael Beals called Joe Biden a ""mensch"" in an article about the then-senator attending a shiva minyan. ",2,1.0
258136,Photographs and videos show President Trump and Ghislaine Maxwell together.,2,1.0
258190,Two 'racist' Black teenagers shot and killed a white infant 'for the fun of it.' ,1,1.0
258232,Dr. Anthony Fauci said the National Institutes of Health (NIH) was told to cancel a grant funding research for a study investigating how coronaviruses jump from bats to humans.,2,1.0
258344,"During an Independence Day speech, U.S. President Donald Trump declared that Operation Desert Storm took place in Vietnam.",0,1.0
258383,"Police wearing riot gear in Aurora, Colorado disrupted a peaceful ""violin vigil"" in memory of Elijah McClain, in June 2020. ",1,1.0
258394,"U.S. President Donald Trump’s June 20, 2020, election rally in Tulsa, Oklahoma, during the coronavirus pandemic could be connected to two days of 100% positive COVID-19 tests reported in the state more than a week later.",0,1.0
258410,"The NFL is planning to play ""Lift Every Voice and Sing,"" also known as the Black national anthem, before games.",1,1.0
258412,"A birth certificate for ""James Maxwell Trump"" shows that he is the biological son of Ghislaine Maxwell and Donald Trump. ",0,1.0
258521,Samuel Pepys wrote about taverns being full of gadabouts during a plague in 1665. ,0,1.0
258523,"California's governor ""forbids"" Christians from singing in church during the COVID-19 coronavirus disease pandemic.",1,1.0
258647,"Carsyn Leigh Davis died of COVID-19 shortly after attending a ""COVID party"" at her youth church. ",1,1.0
258658,Music artist Beyoncé is really an Italian woman named Ann Marie Lastrassi. ,0,0.0
258667,Dr. Denis Mukwege said he resigned from the coronavirus task force in the Democratic Republic of the Congo because he was being offered money to falsify COVID-19 cases.,0,1.0
258690,Facebook has a policy against users' posting the text of the Lord's Prayer.   ,0,1.0
258711,Dr. Anthony Fauci is married to Ghislaine Maxwell's sister. ,0,1.0
258770,Ghislaine Maxwell can be seen in the background of the last known photograph of JonBenét Ramsey.,1,1.0
258834,The COVID-19 coronavirus pandemic caused a nationwide shortage of U.S. coins in circulation during the summer of 2020.,2,1.0
258868,Donald Trump tweeted that foreigners attending college in the United States who want to stay 'should not be thrown out of our country.',2,1.0
258873,U.S. Rep. Ilhan Omar called for the dismantling of the entire U.S. economy and political system.,0,1.0
258938,A photograph shows Kanye West wearing a jacket with a Confederate flag patch. ,2,1.0
258957,"President Donald Trump disparaged the Puerto Rican governor and statehood movement, tweeting that Puerto Rico was ""a small island filled with savages."" ",0,1.0
258981,"Shaquille Marshon Francis, charged in the murder of Aaliyah Norris, was released from jail in an unrelated case some three hours before her shooting. ",2,1.0
259108,Ford Motor Co. has donated millions of dollars to groups and initiatives that support defunding or abolishing police forces.,0,1.0
259157,"On July 4, 2020, around 1,000 heavily armed members of a Black militia marched through Georgia’s Stone Mountain Park and demonstrated at the site of a monument depicting Confederate leaders.",2,1.0
259173,"A photograph shows a family and their cat wearing masks during the 1918 ""Spanish flu"" pandemic.",1,1.0
259209,"Merriam-Webster has recently included the word ""irregardless"" among its dictionary definitions.",1,1.0
259241,A saltwater solution will force insect pests out of infested strawberries. ,1,1.0
259282,"Elon Musk tweeted, ""we may have more differences of opinion than I anticipated"" when shown an article about Kanye West's 2020 presidential platform. ",2,1.0
259296,The furniture store Wayfair is trafficking children via overpriced items. ,0,1.0
259300,A statue of first lady Melania Trump in her native country of Slovenia was damaged in a fire during the 2020 Independence Day weekend in the United States.,2,1.0
259398,"Susan Rosenberg is a convicted terrorist who has sat on the board of directors of Thousand Currents, an organization which handles fundraising for the Black Lives Matter Global Network.",1,1.0
259444,Marine scientists have captured a specimen of a deep-sea “strawberry squid.” ,2,1.0
259567,"In a July 2020 press conference, Goya Foods CEO Robert Unanue said, ""We are all truly blessed"" to have a leader like Donald Trump, leading to online calls for a boycott of the company’s products.",2,1.0
259583,"In July 2020, U.S. Education Secretary Betsy DeVos said ""only"" .02% of the country's K-12 school students — totaling 14,740 children and teens — are likely to die from COVID-19 when and if schools fully reopen.",0,1.0
259670,Evidence shows rare night clouds are linked to human-caused climate change.,2,1.0
